bundle_uuid	bundle_version	file_name	file_format	read_index	file_size	file_uuid	file_version	file_sha256	file_content_type	cell_suspension.provenance.document_id	cell_suspension.estimated_cell_count	cell_suspension.selected_cell_type	sequencing_protocol.instrument_manufacturer_model	sequencing_protocol.paired_end	library_preparation_protocol.library_construction_approach	project.provenance.document_id	project.contributors.institution	project.contributors.laboratory	project.project_core.project_short_name	project.project_core.project_title	specimen_from_organism.provenance.document_id	specimen_from_organism.diseases	specimen_from_organism.organ	specimen_from_organism.organ_part	specimen_from_organism.preservation_storage.preservation_method	donor_organism.sex	donor_organism.biomaterial_core.biomaterial_id	donor_organism.provenance.document_id	donor_organism.genus_species	donor_organism.diseases	donor_organism.organism_age	donor_organism.organism_age_unit	cell_line.provenance.document_id	cell_line.biomaterial_core.biomaterial_id	organoid.provenance.document_id	organoid.biomaterial_core.biomaterial_id	organoid.model_organ	organoid.model_organ_part	_entity_type	sample.provenance.document_id	sample.biomaterial_core.biomaterial_id
37cb55be-a8a7-4ccb-ba1b-6b636933bfcd	2019-10-04T094331.718188Z	SRR5295265_2.fastq.gz	fastq.gz	read2	56457543	601edc58-dc3c-42bd-94c0-13528fa6e34a	2019-07-26T182414.059391Z	92340200ae1c88c3ba2fd8859550457989ac61b676dcfbf088b63dd82a136713	application/gzip; dcp-type=data	9a0ca710-1a7b-4566-9388-ccf10e36d1da	1	stromal cell	Illumina HiSeq 4000	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	08e099e0-ce8d-4394-ae1a-e4bb2699ef3f	ulcerative colitis (disease)	colon	lamina propria of mucosa of colon	fresh	male	Human_S6_UC	fbac9967-6bab-4f1b-90c6-2c754cb651f1	Homo sapiens	ulcerative colitis (disease)	30	year							specimens	08e099e0-ce8d-4394-ae1a-e4bb2699ef3f	Human_S6_UC_inflammed_colon
2e9d0c27-0a49-4a0d-9d1f-9d7330f15bf3	2019-10-04T094331.644411Z	SRR5295186_2.fastq.gz	fastq.gz	read2	72327432	79205a74-c7d1-4f1b-94ef-fced22664784	2019-07-26T182333.647390Z	d7500e00b535bb1fe0f9fe791616ab0a60af9daee1d499faee55c766117fa4f2	application/gzip; dcp-type=data	cfdce2c2-6b2a-4dbb-b14d-5b4034080490	1	stromal cell	Illumina HiSeq 4000	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	b8ecbf1d-de2b-4b60-ba56-0b6131eb4322	ulcerative colitis (disease)	colon	lamina propria of mucosa of colon	fresh	male	Human_S5_UC	408cc657-bae1-45ba-a5b4-98bbd4973f87	Homo sapiens	ulcerative colitis (disease)	45	year							specimens	b8ecbf1d-de2b-4b60-ba56-0b6131eb4322	Human_S5_UC_noninflammed_colon
2e9d0c27-0a49-4a0d-9d1f-9d7330f15bf3	2019-10-04T094331.644411Z	SRR5295186_1.fastq.gz	fastq.gz	read1	63711446	f9ac266c-48fe-4f2e-9335-531a9f27833d	2019-07-26T182331.150415Z	3deba21e7d807cffd6e99111b678f6ce72f2275bfa72d2cc10ecb72ba6a2a86d	application/gzip; dcp-type=data	cfdce2c2-6b2a-4dbb-b14d-5b4034080490	1	stromal cell	Illumina HiSeq 4000	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	b8ecbf1d-de2b-4b60-ba56-0b6131eb4322	ulcerative colitis (disease)	colon	lamina propria of mucosa of colon	fresh	male	Human_S5_UC	408cc657-bae1-45ba-a5b4-98bbd4973f87	Homo sapiens	ulcerative colitis (disease)	45	year							specimens	b8ecbf1d-de2b-4b60-ba56-0b6131eb4322	Human_S5_UC_noninflammed_colon
52e12d86-2ed2-440e-b0d3-3dbae479287a	2019-10-04T094331.569858Z	SRR5295317_2.fastq.gz	fastq.gz	read2	102275127	7769f5a2-5a2e-4eb7-ab4b-3430a3680f99	2019-07-26T182518.681945Z	f525fa1eef1a5662a2d03e851839e86ef5e7b70b54789adf7df10b74cd8a837d	application/gzip; dcp-type=data	d0f64ef6-c647-4dcb-94c9-b56a699b0e85	1	stromal cell	Illumina HiSeq 4000	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	0e0fd953-2a55-4729-8e21-e07d799a5b18	ulcerative colitis (disease)	colon	lamina propria of mucosa of colon	fresh	male	Human_S6_UC	fbac9967-6bab-4f1b-90c6-2c754cb651f1	Homo sapiens	ulcerative colitis (disease)	30	year							specimens	0e0fd953-2a55-4729-8e21-e07d799a5b18	Human_S6_UC_noninflammed_colon
279e23e6-aa02-4d04-a14c-d001b7e53a82	2019-10-04T094331.878621Z	SRR5295193_2.fastq.gz	fastq.gz	read2	54207479	828c2d20-258b-4db0-be33-a98ba5873882	2019-07-26T200710.986148Z	b79743435176e0ea2d71a35cb581c7d96e9b81cf07fc6236e16c770359ae97fd	application/gzip; dcp-type=data	5fc55f12-e3aa-4a94-a947-3d2a9d234b3c	1	stromal cell	Illumina HiSeq 4000	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	b586597d-35a3-44c9-a871-c16e1b06e2e3	ulcerative colitis (disease)	colon	lamina propria of mucosa of colon	fresh	male	Human_S5_UC	408cc657-bae1-45ba-a5b4-98bbd4973f87	Homo sapiens	ulcerative colitis (disease)	45	year							specimens	b586597d-35a3-44c9-a871-c16e1b06e2e3	Human_S5_UC_inflammed_colon
4bf37a86-c4c2-4deb-9dc1-dfe96d90bcbe	2019-10-04T094331.805139Z	SRR5295201_1.fastq.gz	fastq.gz	read1	67562011	d4e7f549-f482-4c3a-ba59-6ed0987f7082	2019-07-26T201330.621372Z	0b32cd2fef6557a897c976900beaeca94e2dde29c5694f83f18202fd843ed928	application/gzip; dcp-type=data	24b05102-588e-4ced-b89d-849a66b40204	1	stromal cell	Illumina HiSeq 4000	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	b586597d-35a3-44c9-a871-c16e1b06e2e3	ulcerative colitis (disease)	colon	lamina propria of mucosa of colon	fresh	male	Human_S5_UC	408cc657-bae1-45ba-a5b4-98bbd4973f87	Homo sapiens	ulcerative colitis (disease)	45	year							specimens	b586597d-35a3-44c9-a871-c16e1b06e2e3	Human_S5_UC_inflammed_colon
0976f7e9-1980-484f-b2ef-4096a351fe13	2019-10-04T094331.604137Z	SRR5294989_2.fastq.gz	fastq.gz	read2	281362617	56940d09-9180-4c3d-af5e-84b3a96fa4b6	2019-07-26T201008.564284Z	2a859a960f51e8eee5c9abe5ea18f907d880c84b325ba17f2d88a3abb1a54b17	application/gzip; dcp-type=data	e57bd7b5-c66f-4508-ac50-be5272199b8d	1	stromal cell	Illumina HiSeq 2500	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	f7661c72-aa1d-4a1b-a1a0-15ab6c025abc	normal	colon	lamina propria of mucosa of colon	fresh	female	Human_S3_healthy	f0446fba-413b-4e7c-ba3c-019c70c0135f	Homo sapiens	normal	50	year							specimens	f7661c72-aa1d-4a1b-a1a0-15ab6c025abc	Human_S3_healthy_colon
4b7f429d-9edb-4711-8f9b-75424e64db2e	2019-10-04T094331.723440Z	SRR5295023_1.fastq.gz	fastq.gz	read1	178252923	d064de35-836c-4f01-9db9-97ca2eb4c1df	2019-07-26T201419.513811Z	e70df84bd01bbd7f75c84acf39e29c524146972e57229611134c3b4f3751d464	application/gzip; dcp-type=data	19c65cd5-9c99-4238-b6dc-d5265ee414f2	1	stromal cell	Illumina HiSeq 2500	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	f7661c72-aa1d-4a1b-a1a0-15ab6c025abc	normal	colon	lamina propria of mucosa of colon	fresh	female	Human_S3_healthy	f0446fba-413b-4e7c-ba3c-019c70c0135f	Homo sapiens	normal	50	year							specimens	f7661c72-aa1d-4a1b-a1a0-15ab6c025abc	Human_S3_healthy_colon
2cfc0ed3-4325-459f-b781-33de9677cc06	2019-10-04T094331.807318Z	SRR5295136_1.fastq.gz	fastq.gz	read1	67573465	6c65323b-2bda-4349-8bd8-ee1dff477c2c	2019-07-26T182322.141071Z	45e3074fbaf06b0543605a31691c3069a794eb8200a7ae2395a9549458ee7714	application/gzip; dcp-type=data	07c54e92-2661-4952-9dba-78ea32d4a967	1	stromal cell	Illumina HiSeq 4000	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	3890b945-99f8-4f99-9d0e-09fef0604157	ulcerative colitis (disease)	colon	lamina propria of mucosa of colon	fresh	male	Human_S4_UC	5b3d4a78-0e91-4111-a442-9b787c9a7858	Homo sapiens	ulcerative colitis (disease)	29	year							specimens	3890b945-99f8-4f99-9d0e-09fef0604157	Human_S4_UC_noninflammed_colon
2cfc0ed3-4325-459f-b781-33de9677cc06	2019-10-04T094331.807318Z	SRR5295136_2.fastq.gz	fastq.gz	read2	75718672	17a085d5-6597-4e61-90d1-5a07aac860e5	2019-07-26T182322.302746Z	e0f75e991b21bc60e45d822523fce0eaa32fe7a9950464d7918dba9284c88b44	application/gzip; dcp-type=data	07c54e92-2661-4952-9dba-78ea32d4a967	1	stromal cell	Illumina HiSeq 4000	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	3890b945-99f8-4f99-9d0e-09fef0604157	ulcerative colitis (disease)	colon	lamina propria of mucosa of colon	fresh	male	Human_S4_UC	5b3d4a78-0e91-4111-a442-9b787c9a7858	Homo sapiens	ulcerative colitis (disease)	29	year							specimens	3890b945-99f8-4f99-9d0e-09fef0604157	Human_S4_UC_noninflammed_colon
0d8cd50c-d889-4c76-b6ed-d8feba0f4f4d	2019-10-04T094331.575040Z	SRR5294962_1.fastq.gz	fastq.gz	read1	218325971	b521edb4-6aa7-4295-9af3-d5a5d1bdda4b	2019-07-26T201151.574743Z	c6042ad5afc13d70835a03a4057baab0ef1a7a1e9da297ecfcba1bace6e29ded	application/gzip; dcp-type=data	ff4a317d-593b-4695-b98b-cc0d295ef5ac	1	stromal cell	Illumina HiSeq 2500	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	1fd95d59-d4a0-4c1f-8cb6-444eaec68c8b	normal	colon	lamina propria of mucosa of colon	fresh	female	Human_S2_healthy	022b8e80-8a42-4344-86d5-ebc74ee6b6df	Homo sapiens	normal	57	year							specimens	1fd95d59-d4a0-4c1f-8cb6-444eaec68c8b	Human_S2_healthy_colon
0d6c884d-78bd-4f6a-9e15-602c584c4f95	2019-10-04T094331.722311Z	SRR5295102_2.fastq.gz	fastq.gz	read2	285123399	7365c26d-5084-4c43-91d3-26aa9a3d3fdb	2019-07-26T200557.411077Z	26e1ea2e171bda13edaaa7b3a33a4b218a4f594ff1f041e863f5b9379749365c	application/gzip; dcp-type=data	91d90f95-2501-4e37-be65-c0ca647f0686	1	stromal cell	Illumina HiSeq 2500	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	1fd95d59-d4a0-4c1f-8cb6-444eaec68c8b	normal	colon	lamina propria of mucosa of colon	fresh	female	Human_S2_healthy	022b8e80-8a42-4344-86d5-ebc74ee6b6df	Homo sapiens	normal	57	year							specimens	1fd95d59-d4a0-4c1f-8cb6-444eaec68c8b	Human_S2_healthy_colon
1c6669bd-6811-4a09-8999-8da14acfb48d	2019-10-04T094331.563394Z	SRR5295308_1.fastq.gz	fastq.gz	read1	69687693	974649d4-7c3a-4966-a9e6-4f3f1bf3cdbc	2019-07-26T200527.298700Z	0e4a16cb038995ca866fdf36d959e97384e780bf43cf7e5f3952650c06706b9b	application/gzip; dcp-type=data	8f08872a-2d82-4d91-ac32-ce0205b44a74	1	stromal cell	Illumina HiSeq 4000	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	0e0fd953-2a55-4729-8e21-e07d799a5b18	ulcerative colitis (disease)	colon	lamina propria of mucosa of colon	fresh	male	Human_S6_UC	fbac9967-6bab-4f1b-90c6-2c754cb651f1	Homo sapiens	ulcerative colitis (disease)	30	year							specimens	0e0fd953-2a55-4729-8e21-e07d799a5b18	Human_S6_UC_noninflammed_colon
1c6669bd-6811-4a09-8999-8da14acfb48d	2019-10-04T094331.563394Z	SRR5295308_2.fastq.gz	fastq.gz	read2	79737254	1be3c79d-3e90-4552-968d-5cadaf98c6bd	2019-07-26T200527.487683Z	9f87f8f481a576fddb134f44996c629cdadbf2e950c5243f668816360c741650	application/gzip; dcp-type=data	8f08872a-2d82-4d91-ac32-ce0205b44a74	1	stromal cell	Illumina HiSeq 4000	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	0e0fd953-2a55-4729-8e21-e07d799a5b18	ulcerative colitis (disease)	colon	lamina propria of mucosa of colon	fresh	male	Human_S6_UC	fbac9967-6bab-4f1b-90c6-2c754cb651f1	Homo sapiens	ulcerative colitis (disease)	30	year							specimens	0e0fd953-2a55-4729-8e21-e07d799a5b18	Human_S6_UC_noninflammed_colon
0d4c5a64-3a33-4cc1-a0dc-eb365eb0dc62	2019-10-04T094331.645921Z	SRR5295037_1.fastq.gz	fastq.gz	read1	187143671	07173bce-02e3-4637-986e-ff85e5136c53	2019-07-26T200648.375450Z	98f9780347c7e5c447f7e2f6636f83af77f694ab3c2ed9792e88c07e2bf033a7	application/gzip; dcp-type=data	71481efa-e50d-46d2-8c5c-ea782fff0bed	1	stromal cell	Illumina HiSeq 2500	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	9fe27d4f-8566-4fa8-9549-08e0d37f6bdc	normal	colon	lamina propria of mucosa of colon	fresh	female	Human_S1_healthy	676a2828-ae08-4c11-b076-b516e3bcfcbf	Homo sapiens	normal	69	year							specimens	9fe27d4f-8566-4fa8-9549-08e0d37f6bdc	Human_S1_healthy_colon
6ad6024b-bc6e-4962-b4f7-6dc76fd4bd72	2019-10-04T094331.885215Z	SRR5295284_1.fastq.gz	fastq.gz	read1	81782464	9cea0f1f-443f-4dc4-87ce-e7434e01dd30	2019-07-26T200903.252453Z	884d935fe8328b53dc01c816109d2071a2bfaf76c93a0f4e77b6494e62ce6079	application/gzip; dcp-type=data	0024d3f9-754a-454d-8b7f-b4e4c72fb852	1	stromal cell	Illumina HiSeq 4000	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	0e0fd953-2a55-4729-8e21-e07d799a5b18	ulcerative colitis (disease)	colon	lamina propria of mucosa of colon	fresh	male	Human_S6_UC	fbac9967-6bab-4f1b-90c6-2c754cb651f1	Homo sapiens	ulcerative colitis (disease)	30	year							specimens	0e0fd953-2a55-4729-8e21-e07d799a5b18	Human_S6_UC_noninflammed_colon
6ad6024b-bc6e-4962-b4f7-6dc76fd4bd72	2019-10-04T094331.885215Z	SRR5295284_2.fastq.gz	fastq.gz	read2	94928426	70b8ef9a-f703-4579-a76f-6d574761f41f	2019-07-26T200903.425275Z	99834b78ca408434bcb05b5223f43273b714e616b5b48055d382157318c45628	application/gzip; dcp-type=data	0024d3f9-754a-454d-8b7f-b4e4c72fb852	1	stromal cell	Illumina HiSeq 4000	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	0e0fd953-2a55-4729-8e21-e07d799a5b18	ulcerative colitis (disease)	colon	lamina propria of mucosa of colon	fresh	male	Human_S6_UC	fbac9967-6bab-4f1b-90c6-2c754cb651f1	Homo sapiens	ulcerative colitis (disease)	30	year							specimens	0e0fd953-2a55-4729-8e21-e07d799a5b18	Human_S6_UC_noninflammed_colon
0d623639-1fbe-45ce-a466-0cf14f180521	2019-09-13T180237.637173Z	PP018_R1.fastq.gz	fastq.gz	read1	6378159490	8adcdb57-0c82-4940-a4e3-3b1780131995	2019-09-09T230358.439173Z	3b6e84bb5cd1f1effe291ba8e7a98b0b9d2fbbb598bd6c448c09ea0a9e74c7dc	application/gzip; dcp-type=data	2bba3f76-1959-46ed-bea8-c0ba4fc13248	0	T cell	Illumina HiSeq 4000	False	10X v2 sequencing	4a95101c-9ffc-4f30-a809-f04518a23803	Columbia University Irving Medical Center || University of California, Santa Cruz	Farber Lab; Columbia Center for Translational Immunology || Human Cell Atlas Data Coordination Platform || Sims Lab; Department of Systems Biology	HumanTissueTcellActivation	A single-cell reference map of transcriptional states for human blood and tissue T cell activation	0ec78ea7-1fc1-47c6-9081-f9fb622eab8c		blood	venous blood	fresh	male	Blood_donor_A	b09a1e10-3c38-4bb3-8553-d762810a6fb7	Homo sapiens	normal	50-55	year							specimens	0ec78ea7-1fc1-47c6-9081-f9fb622eab8c	PP018
0cba18c3-4db5-4ee3-97ed-911a644f6c6a	2019-09-14T084821.740803Z	PP018_R1.fastq.gz	fastq.gz	read1	6378159490	8adcdb57-0c82-4940-a4e3-3b1780131995	2019-09-09T230358.439173Z	3b6e84bb5cd1f1effe291ba8e7a98b0b9d2fbbb598bd6c448c09ea0a9e74c7dc	application/gzip; dcp-type=data	2bba3f76-1959-46ed-bea8-c0ba4fc13248	0	T cell	Illumina HiSeq 4000	False	10X v2 sequencing	4a95101c-9ffc-4f30-a809-f04518a23803	Columbia University Irving Medical Center || University of California, Santa Cruz	Farber Lab; Columbia Center for Translational Immunology || Human Cell Atlas Data Coordination Platform || Sims Lab; Department of Systems Biology	HumanTissueTcellActivation	A single-cell reference map of transcriptional states for human blood and tissue T cell activation	0ec78ea7-1fc1-47c6-9081-f9fb622eab8c		blood	venous blood	fresh	male	Blood_donor_A	b09a1e10-3c38-4bb3-8553-d762810a6fb7	Homo sapiens	normal	50-55	year							specimens	0ec78ea7-1fc1-47c6-9081-f9fb622eab8c	PP018
